startTime,endTime,latency
1708423027730,1708423027744,14
1708423027744,1708423027760,16
1708423027760,1708423027773,13
1708423027773,1708423027788,15
1708423027788,1708423027812,24
1708423027812,1708423027823,11
1708423027823,1708423027832,9
1708423027832,1708423027843,11
1708423027843,1708423027854,11
1708423027854,1708423027868,14
1708423027868,1708423027882,14
1708423027882,1708423027896,14
1708423027896,1708423027909,13
1708423027909,1708423027922,13
1708423027922,1708423027937,15
1708423027937,1708423027951,14
1708423027951,1708423027965,14
1708423027965,1708423027978,13
1708423027978,1708423027992,14
1708423027992,1708423028007,15
1708423028007,1708423028020,13
1708423028020,1708423028034,14
1708423028034,1708423028047,13
1708423028047,1708423028062,15
1708423028062,1708423028075,13
1708423028075,1708423028090,15
1708423028090,1708423028105,15
1708423028105,1708423028118,13
1708423028118,1708423028131,13
1708423028131,1708423028146,15
1708423028146,1708423028159,13
1708423028159,1708423028174,15
1708423028174,1708423028187,13
1708423028187,1708423028200,13
1708423028200,1708423028215,15
1708423028215,1708423028229,14
1708423028229,1708423028243,14
1708423028243,1708423028258,15
1708423028258,1708423028271,13
1708423028271,1708423028286,15
1708423028286,1708423028301,15
1708423028301,1708423028315,14
1708423028315,1708423028329,14
1708423028329,1708423028344,15
1708423028344,1708423028357,13
1708423028357,1708423028372,15
1708423028372,1708423028386,14
1708423028386,1708423028399,13
1708423028399,1708423028414,15
1708423028414,1708423028428,14
1708423028428,1708423028444,16
1708423028444,1708423028457,13
1708423028457,1708423028470,13
1708423028470,1708423028485,15
1708423028485,1708423028499,14
1708423028499,1708423028512,13
1708423028512,1708423028527,15
1708423028527,1708423028542,15
1708423028542,1708423028557,15
1708423028557,1708423028572,15
1708423028572,1708423028586,14
1708423028586,1708423028601,15
1708423028601,1708423028616,15
1708423028616,1708423028629,13
1708423028629,1708423028642,13
1708423028642,1708423028656,14
1708423028656,1708423028669,13
1708423028669,1708423028684,15
1708423028684,1708423028697,13
1708423028697,1708423028712,15
1708423028712,1708423028723,11
1708423028723,1708423028740,17
1708423028740,1708423028754,14
1708423028754,1708423028768,14
1708423028769,1708423028782,13
1708423028782,1708423028796,14
1708423028796,1708423028810,14
1708423028810,1708423028825,15
1708423028825,1708423028839,14
1708423028839,1708423028854,15
1708423028854,1708423028868,14
1708423028868,1708423028883,15
1708423028883,1708423028897,14
1708423028897,1708423028911,14
1708423028911,1708423028926,15
1708423028926,1708423028941,15
1708423028941,1708423028957,16
1708423028957,1708423028970,13
1708423028970,1708423028981,11
1708423028981,1708423028994,13
1708423028994,1708423029005,11
1708423029005,1708423029021,16
1708423029021,1708423029035,14
1708423029035,1708423029049,14
1708423029049,1708423029063,14
1708423029063,1708423029078,15
1708423029078,1708423029092,14
1708423029092,1708423029106,14
1708423029106,1708423029121,15
1708423029121,1708423029134,13
1708423029134,1708423029148,14
1708423029148,1708423029163,15
1708423029163,1708423029177,14
1708423029177,1708423029191,14
1708423029191,1708423029206,15
1708423029206,1708423029220,14
1708423029220,1708423029233,13
1708423029233,1708423029247,14
1708423029247,1708423029260,13
1708423029260,1708423029275,15
1708423029275,1708423029290,15
1708423029290,1708423029304,14
1708423029304,1708423029319,15
1708423029319,1708423029333,14
1708423029333,1708423029347,14
1708423029347,1708423029362,15
1708423029362,1708423029374,12
1708423029374,1708423029387,13
1708423029387,1708423029401,14
1708423029401,1708423029415,14
-,-,-
1708423030301,1708423030314,13
1708423030314,1708423030326,12
1708423030326,1708423030339,13
1708423030339,1708423030352,13
1708423030352,1708423030365,13
1708423030365,1708423030378,13
1708423030378,1708423030392,14
1708423030392,1708423030406,14
1708423030406,1708423030419,13
1708423030419,1708423030431,12
1708423030431,1708423030444,13
1708423030444,1708423030459,15
1708423030459,1708423030473,14
1708423030473,1708423030488,15
1708423030488,1708423030501,13
1708423030501,1708423030516,15
1708423030516,1708423030529,13
1708423030529,1708423030545,16
1708423030545,1708423030558,13
1708423030558,1708423030572,14
1708423030572,1708423030586,14
1708423030586,1708423030601,15
1708423030601,1708423030616,15
1708423030616,1708423030628,12
1708423030628,1708423030643,15
1708423030643,1708423030658,15
1708423030658,1708423030673,15
1708423030673,1708423030688,15
1708423030688,1708423030703,15
1708423030703,1708423030716,13
1708423030716,1708423030730,14
1708423030730,1708423030744,14
1708423030744,1708423030758,14
1708423030758,1708423030776,18
1708423030776,1708423030790,14
1708423030790,1708423030801,11
1708423030801,1708423030815,14
1708423030815,1708423030829,14
1708423030829,1708423030842,13
1708423030842,1708423030856,14
1708423030856,1708423030870,14
1708423030870,1708423030885,15
1708423030885,1708423030899,14
1708423030899,1708423030913,14
1708423030913,1708423030928,15
1708423030928,1708423030942,14
1708423030942,1708423030958,16
1708423030958,1708423030972,14
1708423030972,1708423030986,14
1708423030986,1708423030999,13
1708423030999,1708423031012,13
1708423031012,1708423031026,14
1708423031026,1708423031040,14
1708423031040,1708423031055,15
1708423031055,1708423031069,14
1708423031069,1708423031082,13
1708423031082,1708423031096,14
1708423031096,1708423031111,15
1708423031111,1708423031123,12
1708423031123,1708423031134,11
1708423031134,1708423031148,14
1708423031148,1708423031163,15
1708423031163,1708423031177,14
1708423031177,1708423031190,13
1708423031190,1708423031205,15
1708423031205,1708423031218,13
1708423031218,1708423031230,12
1708423031230,1708423031243,13
1708423031243,1708423031256,13
1708423031256,1708423031271,15
1708423031271,1708423031285,14
1708423031285,1708423031299,14
1708423031299,1708423031314,15
1708423031314,1708423031326,12
1708423031326,1708423031341,15
1708423031341,1708423031354,13
1708423031354,1708423031369,15
1708423031369,1708423031384,15
1708423031384,1708423031398,14
1708423031398,1708423031412,14
1708423031412,1708423031426,14
1708423031426,1708423031442,16
1708423031442,1708423031457,15
1708423031457,1708423031472,15
1708423031472,1708423031484,12
1708423031484,1708423031499,15
1708423031499,1708423031513,14
1708423031513,1708423031527,14
1708423031527,1708423031542,15
1708423031542,1708423031556,14
1708423031556,1708423031571,15
1708423031571,1708423031584,13
1708423031584,1708423031597,13
1708423031597,1708423031612,15
1708423031612,1708423031626,14
1708423031626,1708423031641,15
1708423031641,1708423031654,13
1708423031654,1708423031668,14
1708423031668,1708423031685,17
1708423031685,1708423031698,13
1708423031698,1708423031711,13
1708423031711,1708423031725,14
1708423031725,1708423031739,14
1708423031739,1708423031752,13
1708423031752,1708423031766,14
1708423031766,1708423031780,14
1708423031780,1708423031794,14
1708423031794,1708423031808,14
1708423031808,1708423031823,15
1708423031823,1708423031837,14
1708423031837,1708423031852,15
1708423031852,1708423031866,14
1708423031866,1708423031881,15
1708423031881,1708423031895,14
1708423031895,1708423031910,15
1708423031910,1708423031924,14
1708423031924,1708423031938,14
1708423031938,1708423031951,13
1708423031951,1708423031965,14
1708423031965,1708423031980,15
1708423031980,1708423031994,14
1708423031994,1708423032009,15
1708423032009,1708423032021,12
1708423032021,1708423032036,15
1708423032036,1708423032051,15
1708423032051,1708423032065,14
1708423032065,1708423032079,14
1708423032079,1708423032094,15
1708423032094,1708423032107,13
1708423032107,1708423032122,15
1708423032122,1708423032135,13
1708423032135,1708423032149,14
1708423032149,1708423032162,13
1708423032162,1708423032179,17
1708423032179,1708423032194,15
1708423032194,1708423032206,12
1708423032206,1708423032221,15
1708423032221,1708423032236,15
1708423032236,1708423032251,15
1708423032251,1708423032265,14
1708423032265,1708423032279,14
1708423032279,1708423032292,13
1708423032292,1708423032306,14
1708423032306,1708423032321,15
1708423032321,1708423032336,15
1708423032336,1708423032350,14
1708423032350,1708423032365,15
1708423032365,1708423032379,14
1708423032379,1708423032394,15
1708423032394,1708423032407,13
1708423032407,1708423032422,15
1708423032422,1708423032436,14
1708423032436,1708423032449,13
1708423032449,1708423032464,15
1708423032464,1708423032479,15
1708423032479,1708423032491,12
1708423032491,1708423032506,15
1708423032506,1708423032521,15
1708423032521,1708423032532,11
1708423032532,1708423032547,15
1708423032547,1708423032562,15
1708423032562,1708423032577,15
1708423032577,1708423032592,15
1708423032592,1708423032606,14
1708423032606,1708423032620,14
1708423032620,1708423032636,16
1708423032636,1708423032648,12
1708423032648,1708423032664,16
1708423032664,1708423032678,14
1708423032678,1708423032692,14
1708423032692,1708423032707,15
1708423032707,1708423032722,15
1708423032722,1708423032735,13
1708423032735,1708423032749,14
1708423032749,1708423032764,15
1708423032764,1708423032778,14
1708423032778,1708423032792,14
1708423032792,1708423032809,17
1708423032809,1708423032823,14
1708423032823,1708423032837,14
1708423032837,1708423032851,14
1708423032851,1708423032866,15
1708423032866,1708423032880,14
1708423032880,1708423032894,14
1708423032894,1708423032908,14
1708423032908,1708423032921,13
1708423032921,1708423032952,31
1708423032952,1708423032968,16
1708423032968,1708423032983,15
1708423032983,1708423032995,12
1708423032995,1708423033010,15
1708423033010,1708423033023,13
1708423033023,1708423033037,14
1708423033037,1708423033050,13
1708423033050,1708423033062,12
1708423033062,1708423033075,13
1708423033075,1708423033089,14
1708423033089,1708423033104,15
1708423033104,1708423033117,13
1708423033117,1708423033131,14
1708423033131,1708423033145,14
1708423033145,1708423033159,14
1708423033159,1708423033173,14
1708423033173,1708423033187,14
1708423033187,1708423033201,14
1708423033201,1708423033215,14
1708423033215,1708423033228,13
1708423033228,1708423033243,15
1708423033243,1708423033257,14
1708423033257,1708423033271,14
1708423033271,1708423033284,13
1708423033284,1708423033298,14
1708423033298,1708423033312,14
1708423033312,1708423033326,14
1708423033326,1708423033341,15
1708423033341,1708423033355,14
1708423033355,1708423033369,14
1708423033369,1708423033383,14
1708423033383,1708423033398,15
1708423033398,1708423033412,14
1708423033412,1708423033425,13
1708423033425,1708423033440,15
1708423033440,1708423033451,11
1708423033451,1708423033465,14
1708423033465,1708423033480,15
1708423033480,1708423033495,15
1708423033495,1708423033509,14
1708423033509,1708423033524,15
1708423033524,1708423033538,14
1708423033538,1708423033552,14
1708423033552,1708423033567,15
1708423033567,1708423033581,14
1708423033581,1708423033595,14
1708423033595,1708423033610,15
1708423033610,1708423033625,15
1708423033625,1708423033640,15
1708423033640,1708423033653,13
1708423033653,1708423033668,15
1708423033668,1708423033678,10
1708423033678,1708423033692,14
1708423033692,1708423033707,15
1708423033707,1708423033720,13
1708423033720,1708423033734,14
1708423033734,1708423033748,14
1708423033748,1708423033761,13
1708423033761,1708423033775,14
1708423033775,1708423033790,15
1708423033790,1708423033803,13
1708423033803,1708423033818,15
1708423033818,1708423033831,13
1708423033831,1708423033844,13
1708423033844,1708423033859,15
1708423033859,1708423033873,14
1708423033873,1708423033887,14
1708423033887,1708423033902,15
1708423033902,1708423033915,13
1708423033915,1708423033928,13
1708423033928,1708423033943,15
1708423033943,1708423033957,14
1708423033957,1708423033972,15
1708423033972,1708423033983,11
1708423033983,1708423033999,16
1708423033999,1708423034013,14
1708423034013,1708423034028,15
1708423034028,1708423034040,12
1708423034040,1708423034052,12
1708423034052,1708423034065,13
1708423034065,1708423034077,12
1708423034077,1708423034091,14
1708423034091,1708423034104,13
1708423034104,1708423034118,14
1708423034118,1708423034133,15
1708423034133,1708423034147,14
1708423034147,1708423034161,14
1708423034161,1708423034174,13
1708423034174,1708423034188,14
1708423034188,1708423034202,14
1708423034202,1708423034216,14
1708423034216,1708423034230,14
1708423034230,1708423034243,13
1708423034243,1708423034258,15
1708423034258,1708423034273,15
1708423034273,1708423034287,14
1708423034287,1708423034301,14
1708423034302,1708423034316,14
1708423034316,1708423034330,14
1708423034330,1708423034344,14
1708423034344,1708423034358,14
1708423034358,1708423034371,13
1708423034371,1708423034386,15
1708423034387,1708423034400,13
1708423034400,1708423034415,15
1708423034415,1708423034429,14
1708423034429,1708423034444,15
1708423034444,1708423034459,15
1708423034459,1708423034472,13
1708423034472,1708423034484,12
1708423034484,1708423034497,13
1708423034497,1708423034511,14
1708423034511,1708423034525,14
1708423034525,1708423034539,14
1708423034539,1708423034553,14
1708423034553,1708423034568,15
1708423034568,1708423034582,14
1708423034582,1708423034595,13
1708423034595,1708423034609,14
1708423034609,1708423034623,14
1708423034623,1708423034637,14
1708423034637,1708423034652,15
1708423034652,1708423034664,12
1708423034664,1708423034678,14
1708423034678,1708423034693,15
1708423034693,1708423034707,14
1708423034707,1708423034721,14
1708423034721,1708423034734,13
1708423034734,1708423034749,15
1708423034749,1708423034763,14
1708423034763,1708423034778,15
1708423034778,1708423034792,14
1708423034792,1708423034806,14
1708423034806,1708423034820,14
1708423034820,1708423034835,15
1708423034835,1708423034849,14
1708423034849,1708423034863,14
1708423034863,1708423034878,15
1708423034878,1708423034891,13
1708423034891,1708423034906,15
1708423034906,1708423034920,14
1708423034920,1708423034935,15
1708423034935,1708423034947,12
1708423034947,1708423034960,13
1708423034960,1708423034974,14
1708423034974,1708423034988,14
1708423034988,1708423035003,15
